Funding_Success,OFFERINGAMOUNT,MAXIMUMOFFERINGAMOUNT,CURRENTEMPLOYEES,TOTALASSETMOSTRECENTFISCALYEAR,TOTALASSETPRIORFISCALYEAR,CASHEQUIMOSTRECENTFISCALYEAR,CASHEQUIPRIORFISCALYEAR,ACTRECEIVEDRECENTFISCALYEAR,ACTRECEIVEDPRIORFISCALYEAR,SHORTTERMDEBTMRECENTFISCALYEAR,SHORTTERMDEBTPRIORFISCALYEAR,LONGTERMDEBTRECENTFISCALYEAR,LONGTERMDEBTPRIORFISCALYEAR,NETINCOMEMOSTRECENTFISCALYEAR,NETINCOMEPRIORFISCALYEAR,Form_C_Number
1,10000.0,100000.0,5,418582.0,53189.0,269063.0,53189.0,1762.0,0.0,0.0,0.0,164942.0,109942.0,106876.0,-60838.0,1
1,50000.0,750000.0,8,39585.0,3090.0,2534.0,0.0,0.0,0.0,68117.0,0.0,535999.0,546279.0,51073.0,8784.0,1
0,25000.0,60000.0,3,6.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,80000.0,95000.0,7,42284.71,43280.36,1849.49,5345.14,0.0,0.0,213.75,213.75,0.0,0.0,31504.35,-1765.71,1
0,9999.0,99999.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,100000.0,750000.0,2,61753.0,21631.0,49669.0,18970.0,108.0,0.0,344686.0,163308.0,0.0,0.0,-141356.0,142068.0,1
0,25000.0,750000.0,2,61753.0,21631.0,49669.0,18970.0,108.0,0.0,344686.0,163308.0,0.0,0.0,-141356.0,142068.0,1
0,300000.0,1000000.0,7,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137223.0,0.0,-137223.0,0.0,1
1,25000.0,1000000.0,4,92284.0,0.0,542.0,0.0,0.0,0.0,44189.0,0.0,125000.0,0.0,-92718.0,0.0,1
0,100000.0,1000000.0,6,43146.0,89100.0,3146.0,89100.0,0.0,40000.0,23651.0,21555.0,0.0,0.0,-30590.0,-18460.0,1
0,25000.0,1000000.0,28,320706.0,260092.0,150891.0,110267.0,61981.0,45064.0,3128798.0,3557522.0,169923.0,0.0,-1011157.0,-1433488.0,1
1,49994.0,1000000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9996.0,411145.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1,50000.0,1000000.0,5,1244012.0,2058.0,407725.0,2058.0,0.0,0.0,159315.0,0.0,170000.0,0.0,-453656.0,-33048.0,1
1,9996.0,1069992.0,7,699126.0,1199675.0,103311.0,407725.0,170922.0,0.0,1302152.0,1625238.0,805838.0,170000.0,-831330.0,-534783.0,2
1,200000.0,500000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,9,576438.0,804401.0,38200.0,135302.0,7660.0,2640.0,632293.0,1641515.0,0.0,0.0,-990295.0,-873562.0,1
0,100000.0,1000000.0,6,1395.0,0.0,195.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,-420511.0,0.0,1
0,20000.0,99900.0,3,132705.0,0.0,76826.0,0.0,36000.0,0.0,60700.0,0.0,910000.0,0.0,-838095.0,0.0,1
0,10000.0,1070000.0,12,170501.0,0.0,170501.0,0.0,0.0,0.0,188000.0,0.0,0.0,0.0,-18010.0,0.0,2
0,10000.0,1070000.0,12,170501.0,0.0,170501.0,0.0,0.0,0.0,188000.0,0.0,0.0,0.0,-18010.0,0.0,3
0,300000.0,1000000.0,0,170501.0,0.0,170501.0,0.0,0.0,0.0,188000.0,0.0,0.0,0.0,-18010.0,0.0,1
0,100000.0,1000000.0,10,492765.0,0.0,2487.0,0.0,47494.0,0.0,51448.0,0.0,75500.0,0.0,1152.0,0.0,1
0,68000.0,1000000.0,1,6419.0,0.0,6419.0,0.0,0.0,0.0,61213.0,14399.0,6000.0,0.0,-66978.0,-35570.0,1
1,25000.0,1000000.0,29,646123.0,728825.0,618794.0,710568.0,0.0,0.0,0.0,0.0,0.0,0.0,-3068579.0,-3048110.0,1
0,100000.0,1000000.0,1,10828.0,15781.0,1180.0,6133.0,0.0,0.0,134336.0,68285.0,0.0,0.0,-71004.0,-68251.0,1
0,25000.0,1000000.0,9,1563468.0,1748780.0,40182.0,125887.0,451510.0,351085.0,935830.0,1125010.0,346769.0,363526.0,20625.0,-58175.0,1
1,9999.0,1069995.0,10,1563468.0,1748780.0,40182.0,125887.0,451510.0,351085.0,935830.0,1125010.0,346769.0,363526.0,20625.0,-58175.0,2
0,100000.0,1000000.0,1,143984.0,0.0,128071.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,100000.0,2,160807.0,159351.0,2409.0,7987.0,114449.0,69425.0,210841.0,223538.0,737884.0,606521.0,-117210.0,-254112.0,1
1,40000.0,1000000.0,6,22561.0,0.0,1636.0,0.0,5170.0,0.0,0.0,0.0,52952.0,0.0,-33981.0,0.0,1
1,10000.0,1000000.0,10,56071.0,187790.0,33334.0,159809.0,2217.0,5298.0,149000.0,0.0,0.0,0.0,-554644.0,-317745.0,1
1,50000.0,1000000.0,11,773783.0,336272.0,105909.0,64585.0,0.0,0.0,97686.0,0.0,166314.0,251035.0,263658.0,196795.0,1
0,25000.0,750000.0,2,121795.0,121795.0,121795.0,91390.0,0.0,0.0,0.0,0.0,304253.0,0.0,0.0,0.0,1
0,25000.0,1000000.0,5,6075.0,0.0,1000.0,0.0,5075.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,300000.0,1000000.0,1,4757.0,0.0,4757.0,0.0,0.0,0.0,89297.0,0.0,0.0,0.0,-84561.0,0.0,1
1,250000.0,1000000.0,7,448357.0,233343.0,5684.0,481.0,16875.0,8136.0,433098.0,114239.0,1536274.0,644513.0,-676746.0,-382964.0,1
1,25000.0,1000000.0,10,268526.0,0.0,0.0,0.0,3123.59,0.0,306788.01,0.0,0.0,0.0,-63262.09,0.0,1
0,25000.0,1000000.0,0,10049.0,4123.0,6417.0,2743.0,1494.0,843.0,167147.0,69840.0,0.0,0.0,-91336.0,39601.0,1
0,298000.0,328000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,25000.0,750000.0,14,189427.0,183645.0,80091.0,117014.0,83880.0,53008.0,34522.0,30907.0,944822.0,435099.0,-507559.0,-240466.0,1
1,100000.0,1000000.0,2,6275.0,1645.0,3775.0,1645.0,0.0,0.0,14321.0,15545.0,30000.0,0.0,-79146.0,-25200.0,1
1,100000.0,963000.0,2,64130.0,0.0,59413.0,0.0,467.0,0.0,0.0,0.0,28600.0,0.0,-88470.0,0.0,2
0,10000.0,100000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,107000.0,3,275187.0,6275.0,32502.0,3775.0,0.0,0.0,20.0,14321.0,40050.0,44321.0,-92926.0,-79146.0,2
1,250000.0,1000000.0,17,1281020.0,121042.0,661780.0,89042.0,10441.0,0.0,470242.0,0.0,0.0,0.0,-895180.0,-13000.0,1
1,10000.0,107000.0,3,345148.95,324945.28,367.57,1999.9,316369.45,294533.45,18371.35,23410.03,31100.0,12700.0,26263.28,21661.93,2
0,100000.0,800000.0,16,1320844.0,740455.0,287036.0,193043.0,89549.0,57084.0,1205864.0,624140.0,725000.0,500000.0,-908863.0,-2129494.0,3
1,50000.0,100000.0,11,417432.74,78838.96,11612.13,9943.34,0.0,0.0,153197.61,25000.0,4000.0,4000.0,-238327.38,-255908.41,1
0,9999.25,1000000.0,30,3591585.0,1634234.0,220022.0,507735.0,1404864.0,476827.0,1535780.0,331709.0,2076708.0,670188.0,-2117909.0,-329064.0,1
1,40000.0,107000.0,1,38296.0,78840.0,18372.0,78840.0,4764.0,0.0,2777.0,2953.0,20000.0,0.0,-60368.0,-89113.0,1
0,25000.0,1000000.0,3,5222.0,0.0,5222.0,0.0,0.0,0.0,4553.0,0.0,0.0,0.0,-43957.0,0.0,1
0,250000.0,1000000.0,4,44170.0,37523.0,44125.0,37523.0,45.0,0.0,0.0,0.0,0.0,0.0,-65.0,-124999.0,1
0,100000.0,1000000.0,7,1881418.0,2335583.0,201733.0,169769.0,402834.0,537908.0,337621.0,536323.0,2325302.0,1336080.0,-1178113.0,347613.0,1
1,50000.0,1070000.0,6,313342.0,144762.0,62972.0,0.0,5528.0,0.0,683536.0,164992.0,2279.0,0.0,-352243.0,-20230.0,2
1,10000.0,500000.0,0,27627.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26627.0,0.0,0.0,0.0,1
0,10000.0,100000.0,1,27627.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,26627.0,0.0,0.0,0.0,2
0,25000.0,1000000.0,8,52955.0,19350.0,47355.0,19350.0,0.0,0.0,379203.0,156250.0,738519.0,97065.0,-830802.0,-234065.0,1
0,20000.0,100000.0,2,12461.0,35873.0,3877.0,27303.0,0.0,0.0,0.0,0.0,92150.0,63799.0,-102832.0,-48127.0,1
0,50000.0,1000000.0,14,1927561.0,1721592.0,84883.0,138463.0,82678.0,55333.0,704838.0,0.0,0.0,0.0,-2559870.0,-2805350.0,1
0,50000.0,1000000.0,5,143032.0,1083.0,25810.0,1083.0,0.0,0.0,0.0,0.0,54496.0,0.0,-129760.0,1083.0,1
1,10000.0,500000.0,8,101196.0,0.0,0.0,0.0,100.0,0.0,351072.0,0.0,0.0,0.0,-293773.0,0.0,1
1,50000.0,1000000.0,5,143032.0,1083.0,25810.0,1083.0,0.0,0.0,0.0,0.0,54496.0,0.0,-129760.0,1083.0,2
0,300000.0,1000000.0,2,2181.0,3268.0,2181.0,3268.0,0.0,0.0,0.0,0.0,0.0,0.0,-11587.0,-1934.0,1
1,200000.0,500000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,150000.0,200000.0,4,52519.0,0.0,3049.0,0.0,16458.0,0.0,35512.0,0.0,0.0,0.0,-2993.0,0.0,1
1,50011.0,400008.0,3,131980.0,68035.0,3380.0,1776.76,7699.0,0.0,0.0,0.0,0.0,0.0,-25868.0,-26319.0,1
1,50008.07,534992.52,7,621257.0,131980.0,221498.0,3380.0,30312.0,7699.0,24964.0,20739.0,54929.0,0.0,-32521.0,-25868.0,2
1,10000.0,1000000.0,11,1937.0,2219.0,947.0,2219.0,0.0,0.0,0.0,0.0,74485.0,8697.0,-636241.0,-276138.0,1
0,35000.0,100000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-161555.0,0.0,1
1,150000.0,1000000.0,4,23686.0,9383.0,415.0,478.0,0.0,0.0,5593.0,0.0,63305.0,0.0,-69692.0,-7306.0,1
1,300000.0,500000.0,2,99988.0,0.0,40654.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9999.99,249999.75,2,84911.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-71839.0,0.0,1
0,58000.0,107000.0,4,20410.2,39259.52,16411.08,38455.07,417.19,190.13,5106.0,1375.39,64232.74,89351.11,6229.72,71962.95,1
0,9999.0,1000000.0,1,16187.0,0.0,16187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11087.0,0.0,1
1,10000.0,1070000.0,2,776569.0,16187.0,637291.0,16187.0,0.0,0.0,50958.0,5000.0,0.0,0.0,-201704.0,11087.0,2
0,50000.0,107000.0,0,3000.0,10000.0,0.0,10000.0,0.0,0.0,53000.0,0.0,0.0,0.0,-60000.0,11000.0,1
1,100000.0,1000000.0,0,329742.0,409150.0,2961.0,4906.0,23308.0,0.0,221274.0,122653.0,0.0,0.0,-282305.0,-292292.0,1
1,10000.0,308000.0,1,329742.0,409150.0,2961.0,4906.0,23308.0,0.0,221274.0,122653.0,0.0,0.0,-419129.0,-379592.0,2
1,10000.0,535000.0,1,536491.0,329742.0,29417.0,2961.0,69908.0,23308.0,520704.0,221274.0,0.0,0.0,-415581.0,-455849.0,3
0,50000.0,255000.0,1,536491.0,329742.0,29417.0,2961.0,69908.0,23308.0,520704.0,221274.0,0.0,0.0,-415581.0,-419129.0,4
0,10000.0,100000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,7302.29,0.0,0.0,0.0,-7302.29,-31000.0,1
0,25000.0,1000000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1000000.0,3,473192.0,420509.0,102536.0,75322.0,742.0,5544.0,466240.0,317060.0,286646.0,283363.0,-131316.0,-153164.0,1
1,10000.0,307965.0,3,138617.0,0.0,110154.0,0.0,13755.0,0.0,75846.0,0.0,0.0,0.0,-161106.0,0.0,2
1,50000.0,500000.0,2,816.0,15150.0,816.0,15150.0,0.0,0.0,6168.0,572.0,0.0,0.0,-25066.0,14428.0,1
0,25000.0,1000000.0,12,9233.0,79104.0,8985.0,78391.0,0.0,0.0,122205.0,25672.0,15000.0,85000.0,0.0,0.0,1
1,50000.0,100000.0,6,157822.65,0.0,4054.59,0.0,3026.0,0.0,0.0,0.0,0.0,0.0,-239177.35,0.0,1
1,50000.0,1000000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,107000.0,4,722218.0,66425.0,141418.0,66425.0,0.0,0.0,94439.0,10000.0,3015000.0,300000.0,-2475096.0,-660795.0,1
1,25000.0,428000.0,4,722218.0,66425.0,141418.0,66425.0,0.0,0.0,94439.0,10000.0,3015000.0,300000.0,-2475096.0,-660795.0,2
1,150000.0,1000000.0,3,556046.0,567961.0,5484.0,12041.0,0.0,0.0,41287.0,24000.0,510750.0,563704.0,19251.0,-6293.0,1
1,9999.22,534999.04,4,956899.0,400496.0,662576.0,223640.0,3876.0,4138.0,0.0,0.0,0.0,0.0,-734563.0,-534910.0,2
0,10000.0,100000.0,11,394375.0,217741.0,233640.0,76624.0,4138.0,7797.0,55368.0,702529.0,0.0,0.0,-424214.0,-434788.0,1
0,10000.0,100000.0,3,8122.0,79.0,8122.0,79.0,0.0,0.0,0.0,0.0,64000.0,0.0,-152576.0,-211220.0,1
0,10000.0,107000.0,3,54413.23,0.0,46413.23,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,-154847.27,0.0,1
1,10000.0,107000.0,3,186930.75,54413.23,178930.75,46413.23,0.0,0.0,4598.5,25000.0,55800.0,0.0,-426374.98,-154847.27,2
1,9999.6,99999.9,9,2611.56,602.54,2611.56,602.54,0.0,0.0,0.0,0.0,250000.0,0.0,-268700.98,-921.23,1
0,25000.0,100000.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,0.0,0.0,1
0,10000.0,107000.0,0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,-500.0,0.0,2
1,100000.0,500000.0,3,202207.0,0.0,111591.0,0.0,0.0,0.0,6126.0,0.0,202000.0,0.0,-7919.0,0.0,1
1,10000.0,107000.0,3,500.0,0.0,500.0,0.0,0.0,0.0,44391.0,0.0,0.0,0.0,-43891.0,0.0,1
0,10000.0,107000.0,9,693481.4,651582.85,86416.91,164471.16,0.0,0.0,2175.94,27915.92,0.0,0.0,-1839670.11,-514589.14,1
0,25000.0,1000000.0,5,1246901.0,1033136.0,817297.0,803906.0,0.0,0.0,1185060.0,961835.0,272330.0,0.0,0.0,63045.0,1
1,25000.32,446805.7,4,1246901.0,1033136.0,817297.0,803906.0,0.0,0.0,1185060.0,961835.0,272330.0,0.0,-309211.0,63045.0,2
1,9998.94,106998.36,1,68.0,68.0,68.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,9998.94,96005.7,1,68.0,0.0,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0,50000.0,96008.0,1,11060.65,68.0,11060.65,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1,50000.0,1000000.0,0,3000.0,10000.0,0.0,10000.0,0.0,0.0,53000.0,0.0,0.0,0.0,-60000.0,11000.0,1
0,10000.0,107000.0,5,268019.0,85.0,266519.0,85.0,0.0,0.0,0.0,0.0,350000.0,0.0,-176882.0,0.0,1
1,50000.0,107000.0,0,10086.0,4349.0,10086.0,4349.0,0.0,0.0,6143.0,0.0,100000.0,0.0,-100406.0,-13051.0,1
1,10000.0,1000000.0,6,9100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5427.0,0.0,1
0,25000.0,1070000.0,10,11141.0,16945.0,7077.0,15610.0,3200.0,0.0,408754.0,60912.0,0.0,0.0,-645646.0,-103967.0,1
1,9999.99,499999.5,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10001.0,1069999.0,0,8383.0,28049.0,154.0,21655.0,0.0,0.0,0.0,0.0,0.0,0.0,-17898.0,-18960.0,2
1,10000.0,1070000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,1070000.0,2,320647.0,0.0,150.0,0.0,0.0,0.0,119032.0,0.0,350843.0,0.0,-149938.0,0.0,2
0,9999.99,455000.0,3,5000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.65,335170.0,3,624938.0,0.0,193138.0,0.0,0.0,0.0,174600.0,0.0,0.0,0.0,-45338.0,0.0,2
0,9999.99,100000.03,4,2805171.18,2814062.0,5742.0,12233.88,0.0,0.0,0.0,0.0,0.0,0.0,-9118.77,-12410.27,1
1,100000.0,1000000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4089.0,0.0,0.0,0.0,-4089.0,0.0,1
1,10000.0,100000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.25,1000025.0,4,48157.0,0.0,48157.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8338.0,0.0,2
0,10000.0,100000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,425000.0,4,46175.0,0.0,8432.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51173.0,0.0,1
1,50000.0,1000000.0,4,1132328.0,0.0,1072883.0,0.0,0.0,0.0,340694.0,0.0,0.0,0.0,-675094.0,0.0,1
1,50000.0,107000.0,20,154272.0,39916.0,25127.0,32618.0,35290.0,0.0,30000.0,30000.0,0.0,0.0,3956.0,-3548.0,1
1,10000.0,500000.0,2,12752.0,0.0,12752.0,0.0,0.0,0.0,51125.0,0.0,0.0,0.0,-38373.0,0.0,1
1,10000.0,100000.0,20,374310.0,378141.0,-62208.0,-88293.0,33203.0,35393.0,0.0,0.0,882334.0,887510.0,-198045.0,-134328.0,1
1,50000.0,300000.0,8,88818.0,83321.0,11895.0,75041.0,69923.0,1280.0,156773.0,91399.0,0.0,0.0,-66769.0,-70695.0,1
0,25000.0,1000000.0,1,10857.0,8484.0,10106.0,7233.0,0.0,0.0,97020.0,98924.0,2607.0,0.0,1670.0,-36475.0,1
0,10002.0,106980.0,3,59575.0,500063.0,-1089.0,500063.0,0.0,0.0,243225.0,221892.0,500000.0,500000.0,-473499.0,-256682.0,1
0,150000.0,500000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,1070000.0,25,1413141.0,1543716.0,51694.0,13312.0,26689.0,663551.0,2461871.0,3958209.0,3751831.0,848219.0,-5778487.0,-3581413.0,1
0,50000.0,800000.0,8,1526335.0,768612.0,842458.0,269852.0,82612.0,77614.0,88299.0,216831.0,425000.0,425000.0,-1290439.0,-752274.0,1
0,25000.0,1000000.0,2,54927.0,6498.0,46194.0,1998.0,3000.0,0.0,3067.0,0.0,0.0,0.0,-145750.0,-32470.0,1
0,30000.0,150000.0,7,252689.0,23000.0,220452.0,23000.0,0.0,0.0,0.0,10000.0,0.0,0.0,178881.0,22824.0,1
0,9999.85,999999.7,3,104.0,395.0,104.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,30000.0,90000.0,1,378746.79,321421.0,47578.01,101370.85,9300.0,8900.0,33871.0,37680.0,127500.0,150000.0,1358.14,1393.76,1
1,9996.4,1069990.0,3,143760.0,51731.0,12852.0,11697.0,5113.0,0.0,14107.0,0.0,535972.0,127352.0,-205142.0,-13690.0,1
1,10000.0,1070000.0,14,265737.0,211624.0,145266.0,104474.0,0.0,0.0,27555.0,0.0,77494.0,93964.0,-667212.0,-336940.0,1
1,100000.05,1000000.0,5,363764.0,386328.0,24559.0,12031.0,0.0,14249.0,602442.0,577330.0,0.0,0.0,-241079.0,-268579.0,1
0,10000.0,100000.0,1,571.91,-931.51,571.91,-931.51,0.0,0.0,0.0,0.0,48747.5,41897.5,-5346.0,-43859.0,1
1,9999.7,434999.68,1,667.0,102.0,667.0,102.0,0.0,0.0,8748.0,1898.0,45422.0,42450.0,-8319.0,-46294.0,2
1,75000.0,107000.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,700000.0,25,94283.0,21635.0,94283.0,21635.0,0.0,0.0,0.0,0.0,0.0,0.0,-100053.0,198401.0,1
0,9000.0,90000.0,0,3110.0,205.0,3110.0,205.0,0.0,0.0,0.0,0.0,4100.0,0.0,-1195.0,-3312.0,1
1,9996.4,1069990.0,3,143760.0,51731.0,12852.0,11697.0,5113.0,0.0,14107.0,0.0,535972.0,127352.0,-205142.0,-13690.0,1
1,10000.0,100000.0,4,12344.0,0.0,1720.0,0.0,0.0,0.0,11038.0,0.0,0.0,0.0,-1506.0,0.0,1
1,10000.0,100000.0,3,57278.0,86444.0,31809.0,56518.0,2858.0,3545.0,53647.0,22267.0,290000.0,290000.0,-77210.0,-143954.0,1
1,50000.0,1070000.0,0,4903.0,0.0,2275.0,0.0,0.0,0.0,11222.0,0.0,0.0,0.0,-32827.0,0.0,1
0,10000.0,107000.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,298000.0,328000.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,25000.0,750000.0,1,117377.0,5923.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,9999.9,106999.8,1,80.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3648.0,0.0,1
0,300000.0,1000000.0,10,58295.0,5563.0,51390.0,4609.0,3129.0,954.0,29629.0,28996.0,111575.0,0.0,-76142.0,2516.0,1
1,10000.0,25000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,10000.0,1000000.0,4,259.0,0.0,259.0,0.0,0.0,0.0,1351.0,0.0,0.0,0.0,-1271.0,0.0,1
1,50000.0,1000000.0,17,1133980.0,751996.0,1065990.0,659439.0,0.0,0.0,1171805.0,1004143.0,0.0,0.0,-32641.0,-115120.0,1
1,50000.0,1000000.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0,10000.0,100000.0,6,19296.0,27467.0,3866.0,12037.0,0.0,0.0,102345.0,0.0,0.0,0.0,-48271.0,-222671.0,1
1,50000.0,107000.0,0,8257.0,89268.0,8257.0,89268.0,0.0,0.0,158201.0,66307.0,345000.0,205000.0,-312908.0,-148732.0,1
1,50000.0,428000.0,0,8257.0,89268.0,8257.0,89268.0,0.0,0.0,158201.0,66307.0,345000.0,205000.0,-312908.0,-148732.0,2
0,25000.0,750000.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,107000.0,2,42579.0,36423.0,16222.0,6207.0,8976.0,8683.0,87643.0,38700.0,0.0,0.0,-40099.0,-21924.0,1
1,50000.0,100000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1,50000.0,107000.0,9,111450.0,0.0,87960.0,0.0,0.0,0.0,16250.0,0.0,0.0,0.0,-267386.0,0.0,1
1,50000.0,400000.0,4,211880.0,163471.0,99330.0,94071.0,46638.0,0.0,307500.0,0.0,210000.0,346157.0,-130433.0,-228081.0,1
0,9999.96,1069999.06,11,240817.0,338790.0,13236.0,84022.0,1750.0,1000.0,1248.0,2336.0,595939.0,418318.0,-1176620.0,-1432114.0,1
1,10000.0,535000.0,5,42422.0,258396.0,39172.0,250696.0,0.0,0.0,0.0,0.0,119444.0,102778.0,-640268.0,-330828.0,1
0,10000.0,107000.0,1,2.89,0.0,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7166.400000000001,0.0,2
1,25000.0,1070000.0,2,10701.0,12370.0,2905.0,370.0,0.0,0.0,0.0,0.0,0.0,0.0,-108241.0,45630.0,1
1,250000.0,1000000.0,14,1176935.0,1216917.0,689663.0,470003.0,329281.0,516246.0,1474636.0,1453220.0,389757.0,506932.0,55777.0,48035.0,1
1,50000.0,1000000.0,4,22573.0,0.0,22573.0,0.0,0.0,0.0,0.0,0.0,89900.0,0.0,-67327.0,0.0,1
1,10000.0,450000.0,4,170032.0,110331.0,2172.0,2241.0,0.0,0.0,0.0,0.0,344285.0,251510.0,0.0,0.0,1
1,50000.0,107000.0,7,246210.38,222775.0,9474.26,7555.0,73252.74,51737.0,2685.82,30744.0,0.63,0.0,-7468.98,-64582.82,2
1,50000.0,500000.0,11,563460.0,181821.0,422311.0,146821.0,2976.0,35000.0,8453.0,692.0,841514.0,2932250.0,-174411.0,-94864.0,1
0,25000.0,600000.0,2,3428.0,0.0,2739.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5932.0,0.0,1
1,25000.0,1000000.0,2,25116.0,0.0,25116.0,0.0,0.0,0.0,-206525.0,0.0,0.0,0.0,-206525.0,0.0,1
0,10000.0,535000.0,11,347164.0,583309.0,207275.0,478349.0,130254.0,104960.0,216602.0,503590.0,0.0,0.0,-308652.0,-299290.0,2
1,9999.0,1000000.0,1,16187.0,0.0,16187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11087.0,0.0,1
1,25000.0,300000.0,5,18212.0,27500.0,18212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-20288.0,-5252.0,1
0,25000.0,1070000.0,14,332412.0,226728.0,31795.0,160399.0,142160.0,56522.0,253352.0,33642.0,830810.0,290988.0,-662507.0,-263620.0,1
0,25000.0,1000000.0,13,58011.0,16925.0,55858.0,5409.0,1391.0,11516.0,0.0,0.0,0.0,16330.0,-65931.0,-79306.0,1
1,25000.0,1070000.0,4,140616.0,534.0,130616.0,534.0,10000.0,0.0,0.0,800.0,71942.0,0.0,-132126.0,-40168.0,1
1,25000.0,1070000.0,2,120802.0,92732.0,99668.0,75907.0,21134.0,16825.0,72452.0,77452.0,0.0,0.0,-378233.0,-494129.0,1
0,100000.0,1000000.0,3,0.0,0.0,0.0,0.0,0.0,0.0,4089.0,0.0,0.0,0.0,-4089.0,0.0,1
0,44000.0,89000.0,2,74913.0,30190.0,5360.0,3340.0,0.0,0.0,0.0,0.0,115108.0,79300.0,7915.0,-29154.0,1
0,10000.0,107000.0,2,74913.0,30190.0,5360.0,3340.0,0.0,0.0,0.0,0.0,115108.0,79300.0,7915.0,-29154.0,2
